xAxis,yAxis,zAxis
2510,991,860
2510,991,860
2511,992,860
2511,992,861
2512,992,861
2512,992,861
2512,992,861
2513,992,861
2513,992,861
2514,993,861
2514,993,862
2514,993,862
2515,993,862
2515,993,862
2516,993,862
2516,994,862
2516,994,862
2517,994,863
2517,994,863
2518,994,863
2518,994,863
2518,995,863
2519,995,863
2519,995,863
2520,995,864
2520,995,864
2520,995,864
2521,995,864
2521,996,864
2522,996,864
2522,996,864
2522,996,864
2523,996,865
2523,996,865
2524,997,865
2524,997,865
2524,997,865
2525,997,865
2525,997,865
2526,997,866
2526,998,866
2526,998,866
2527,998,866
2527,998,866
2528,998,866
2528,998,866
2528,998,867
2529,999,867
2529,999,867
2530,999,867
2530,999,867
2530,999,867
2531,999,867
2531,1000,867
2532,1000,868
2532,1000,868
2532,1000,868
2533,1000,868
2533,1000,868
2534,1001,868
2534,1001,868
2534,1001,869
2535,1001,869
2535,1001,869
2536,1001,869
2536,1001,869
2536,1002,869
2537,1002,869
2537,1002,870
2538,1002,870
2538,1002,870
2538,1002,870
2539,1003,870
2539,1003,870
2540,1003,870
2540,1003,871
2540,1003,871
2541,1003,871
2541,1004,871
2542,1004,871
2542,1004,871
2542,1004,871
2543,1004,871
2543,1004,872
2544,1004,872
2544,1005,872
2544,1005,872
2545,1005,872
2545,1005,872
2546,1005,872
2546,1005,873
2546,1006,873
2547,1006,873
2547,1006,873
2548,1006,873
2548,1006,873
2548,1006,873
2549,1007,874
2549,1007,874
2550,1007,874
2550,1007,874
2550,1007,874
2551,1007,874
2551,1007,874
2552,1008,874
2552,1008,875
2552,1008,875
2553,1008,875
2553,1008,875
2554,1008,875
2554,1009,875
2554,1009,875
2555,1009,876
2555,1009,876
2556,1009,876
2556,1009,876
2556,1010,876
2557,1010,876
2557,1010,876
2558,1010,877
2558,1010,877
2558,1010,877
2559,1010,877
2559,1011,877
2560,1011,877
2560,1011,877
2560,1011,877
2561,1011,878
2561,1011,878
2562,1012,878
2562,1012,878
2562,1012,878
2563,1012,878
2563,1012,878
2564,1012,879
2564,1013,879
2564,1013,879
2565,1013,879
2565,1013,879
2566,1013,879
2566,1013,879
2566,1013,880
2567,1014,880
2567,1014,880
2568,1014,880
2568,1014,880
2568,1014,880
2569,1014,880
2569,1015,881
2570,1015,881
2570,1015,881
2570,1015,881
2571,1015,881
2571,1015,881
2572,1016,881
2572,1016,881
2572,1016,882
2573,1016,882
2573,1016,882
2574,1016,882
2574,1016,882
2574,1017,882
2575,1017,882
2575,1017,883
2576,1017,883
2576,1017,883
2576,1017,883
2577,1018,883
2577,1018,883
2578,1018,883
2578,1018,884
2578,1018,884
2579,1018,884
2579,1019,884
2580,1019,884
2580,1019,884
2580,1019,884
2581,1019,884
2581,1019,885
2582,1019,885
2582,1020,885
2582,1020,885
2583,1020,885
2583,1020,885
2584,1020,885
2584,1020,886
2584,1021,886
2585,1021,886
2585,1021,886
2586,1021,886
2586,1021,886
2586,1021,886
2587,1022,887
2587,1022,887
2588,1022,887
2588,1022,887
2588,1022,887
2589,1022,887
2589,1022,887
2590,1023,888
2590,1023,888
2590,1023,888
2591,1023,888
2591,1023,888
2592,1023,888
2592,1024,888
2592,1024,888
2593,1024,889
2593,1024,889
2594,1024,889
2594,1024,889
2594,1025,889
2595,1025,889
2595,1025,889
2596,1025,890
2596,1025,890
2596,1025,890
2597,1025,890
2597,1026,890
2598,1026,890
2598,1026,890
2598,1026,891
2599,1026,891
2599,1026,891
2600,1027,891
2600,1027,891
2600,1027,891
2601,1027,891
2601,1027,891
2602,1027,892
2602,1028,892
2602,1028,892
2603,1028,892
2603,1028,892
2604,1028,892
2604,1028,892
2604,1028,893
2605,1029,893
2605,1029,893
2606,1029,893
2606,1029,893
2606,1029,893
2607,1029,893
2607,1030,894
2608,1030,894
2608,1030,894
2608,1030,894
2609,1030,894
2609,1030,894
2610,1031,894
2610,1031,894
2610,1031,895
2611,1031,895
2611,1031,895
2612,1031,895
2612,1031,895
2612,1032,895
2613,1032,895
2613,1032,896
2614,1032,896
2614,1032,896
2614,1032,896
2615,1033,896
2615,1033,896
2616,1033,896
2616,1033,897
2616,1033,897
2617,1033,897
2617,1034,897
2618,1034,897
2618,1034,897
2618,1034,897
2619,1034,898
2619,1034,898
2620,1034,898
2620,1035,898
2620,1035,898
2621,1035,898
2621,1035,898
2622,1035,898
2622,1035,899
2622,1036,899
2623,1036,899
2623,1036,899
2624,1036,899
2624,1036,899
2624,1036,899
2625,1037,900
2625,1037,900
2626,1037,900
2626,1037,900
2626,1037,900
2627,1037,900
2627,1037,900
2628,1038,901
2628,1038,901
2628,1038,901
2629,1038,901
2629,1038,901
2630,1038,901
2630,1039,901
2630,1039,901
2631,1039,902
2631,1039,902
2632,1039,902
2632,1039,902
2632,1040,902
2633,1040,902
2633,1040,902
2634,1040,903
2634,1040,903
2634,1040,903
2635,1040,903
2635,1041,903
2636,1041,903
2636,1041,903
2636,1041,904
2637,1041,904
2637,1041,904
2638,1042,904
2638,1042,904
2638,1042,904
2639,1042,904
2639,1042,905
2640,1042,905
2640,1043,905
2640,1043,905
2641,1043,905
2641,1043,905
2642,1043,905
2642,1043,905
2642,1043,906
2643,1044,906
2643,1044,906
2644,1044,906
2644,1044,906
2644,1044,906
2645,1044,906
2645,1045,907
2646,1045,907
2646,1045,907
2646,1045,907
2647,1045,907
2647,1045,907
2648,1046,907
2648,1046,908
2648,1046,908
2649,1046,908
2649,1046,908
2650,1046,908
2650,1046,908
2650,1047,908
2651,1047,908
2651,1047,909
2652,1047,909
2652,1047,909
2652,1047,909
2653,1048,909
2653,1048,909
2654,1048,909
2654,1048,910
2654,1048,910
2655,1048,910
2655,1049,910
2656,1049,910
2656,1049,910
2656,1049,910
2657,1049,911
2657,1049,911
2658,1049,911
2658,1050,911
2658,1050,911
2659,1050,911
2659,1050,911
2660,1050,911
2660,1050,912
2660,1051,912
2661,1051,912
2661,1051,912
2662,1051,912
2662,1051,912
2662,1051,912
2663,1052,913
2663,1052,913
2664,1052,913
2664,1052,913
2664,1052,913
2665,1052,913
2665,1052,913
2666,1053,914
2666,1053,914
2666,1053,914
2667,1053,914
2667,1053,914
2668,1053,914
2668,1054,914
2668,1054,915
2669,1054,915
2669,1054,915
2670,1054,915
2670,1054,915
2670,1055,915
2671,1055,915
2671,1055,915
2672,1055,916
2672,1055,916
2672,1055,916
2673,1055,916
2673,1056,916
2674,1056,916
2674,1056,916
2674,1056,917
2675,1056,917
2675,1056,917
2676,1057,917
2676,1057,917
2676,1057,917
2677,1057,917
2677,1057,918
2678,1057,918
2678,1058,918
2678,1058,918
2679,1058,918
2679,1058,918
2680,1058,918
2680,1058,918
2680,1058,919
2681,1059,919
2681,1059,919
2682,1059,919
2682,1059,919
2682,1059,919
2683,1059,919
2683,1060,920
2684,1060,920
2684,1060,920
2684,1060,920
2685,1060,920
2685,1060,920
2686,1061,920
2686,1061,921
2686,1061,921
2687,1061,921
2687,1061,921
2688,1061,921
2688,1061,921
2688,1062,921
2689,1062,922
2689,1062,922
2690,1062,922
2690,1062,922
2690,1062,922
2691,1063,922
2691,1063,922
2692,1063,922
2692,1063,923
2692,1063,923
2693,1063,923
2693,1064,923
2694,1064,923
2694,1064,923
2694,1064,923
2695,1064,924
2695,1064,924
2696,1064,924
2696,1065,924
2696,1065,924
2697,1065,924
2697,1065,924
2698,1065,925
2698,1065,925
2698,1066,925
2699,1066,925
2699,1066,925
2700,1066,925
2700,1066,925
2700,1066,925
2701,1067,926
2701,1067,926
2702,1067,926
2702,1067,926
2702,1067,926
2703,1067,926
2703,1067,926
2704,1068,927
2704,1068,927
2704,1068,927
2705,1068,927
2705,1068,927
2706,1068,927
2706,1069,927
2706,1069,928
2707,1069,928
2707,1069,928
2708,1069,928
2708,1069,928
2708,1070,928
2709,1070,928
2709,1070,928
2710,1070,929
2710,1070,929
2710,1070,929
2711,1070,929
2711,1071,929
2712,1071,929
2712,1071,929
2712,1071,930
2713,1071,930
2713,1071,930
2714,1072,930
2714,1072,930
2714,1072,930
2715,1072,930
2715,1072,931
2716,1072,931
2716,1073,931
2716,1073,931
2717,1073,931
2717,1073,931
2718,1073,931
2718,1073,932
2718,1073,932
2719,1074,932
2719,1074,932
2720,1074,932
2720,1074,932
2720,1074,932
2721,1074,932
2721,1075,933
2722,1075,933
2722,1075,933
2722,1075,933
2723,1075,933
2723,1075,933
2724,1076,933
2724,1076,934
2724,1076,934
2725,1076,934
2725,1076,934
2726,1076,934
2726,1076,934
2726,1077,934
2727,1077,935
2727,1077,935
2728,1077,935
2728,1077,935
2728,1077,935
2729,1078,935
2729,1078,935
2730,1078,935
2730,1078,936
2730,1078,936
2731,1078,936
2731,1079,936
2732,1079,936
2732,1079,936
2732,1079,936
2733,1079,937
2733,1079,937
2734,1079,937
2734,1080,937
2734,1080,937
2735,1080,937
2735,1080,937
2736,1080,938
2736,1080,938
2736,1081,938
2737,1081,938
2737,1081,938
2738,1081,938
2738,1081,938
2738,1081,939
2739,1082,939
2739,1082,939
2740,1082,939
2740,1082,939
2740,1082,939
2741,1082,939
2741,1082,939
2742,1083,940
2742,1083,940
2742,1083,940
2743,1083,940
2743,1083,940
2744,1083,940
2744,1084,940
2744,1084,941
2745,1084,941
2745,1084,941
2746,1084,941
2746,1084,941
2746,1085,941
2747,1085,941
2747,1085,942
2748,1085,942
2748,1085,942
2748,1085,942
2749,1085,942
2749,1086,942
2750,1086,942
2750,1086,942
2750,1086,943
2751,1086,943
2751,1086,943
2752,1087,943
2752,1087,943
2752,1087,943
2753,1087,943
2753,1087,944
2754,1087,944
2754,1088,944
2754,1088,944
2755,1088,944
2755,1088,944
2756,1088,944
2756,1088,945
2756,1088,945
2757,1089,945
2757,1089,945
2758,1089,945
2758,1089,945
2758,1089,945
2759,1089,945
2759,1090,946
2760,1090,946
2760,1090,946
2760,1090,946
2761,1090,946
2761,1090,946
2762,1091,946
2762,1091,947
2762,1091,947
2763,1091,947
2763,1091,947
2764,1091,947
2764,1091,947
2764,1092,947
2765,1092,948
2765,1092,948
2766,1092,948
2766,1092,948
2766,1092,948
2767,1093,948
2767,1093,948
2768,1093,949
2768,1093,949
2768,1093,949
2769,1093,949
2769,1094,949
2770,1094,949
2770,1094,949
2770,1094,949
2771,1094,950
2771,1094,950
2772,1094,950
2772,1095,950
2772,1095,950
2773,1095,950
2773,1095,950
2774,1095,951
2774,1095,951
2774,1096,951
2775,1096,951
2775,1096,951
2776,1096,951
2776,1096,951
2776,1096,952
2777,1097,952
2777,1097,952
2778,1097,952
2778,1097,952
2778,1097,952
2779,1097,952
2779,1097,952
2780,1098,953
2780,1098,953
2780,1098,953
2781,1098,953
2781,1098,953
2782,1098,953
2782,1099,953
2782,1099,954
2783,1099,954
2783,1099,954
2784,1099,954
2784,1099,954
2784,1100,954
2785,1100,954
2785,1100,955
2786,1100,955
2786,1100,955
2786,1100,955
2787,1100,955
2787,1101,955
2788,1101,955
2788,1101,956
2788,1101,956
2789,1101,956
2789,1101,956
2790,1102,956
2790,1102,956
2790,1102,956
2791,1102,956
2791,1102,957
2792,1102,957
2792,1103,957
2792,1103,957
2793,1103,957
2793,1103,957
2794,1103,957
2794,1103,958
2794,1103,958
2795,1104,958
2795,1104,958
2796,1104,958
2796,1104,958
2796,1104,958
2797,1104,959
2797,1105,959
2798,1105,959
2798,1105,959
2798,1105,959
2799,1105,959
2799,1105,959
2800,1106,959
2800,1106,960
2800,1106,960
2801,1106,960
2801,1106,960
2802,1106,960
2802,1106,960
2802,1107,960
2803,1107,961
2803,1107,961
2804,1107,961
2804,1107,961
2804,1107,961
2805,1108,961
2805,1108,961
2806,1108,962
2806,1108,962
2806,1108,962
2807,1108,962
2807,1109,962
2808,1109,962
2808,1109,962
2808,1109,962
2809,1109,963
2809,1109,963
2810,1109,963
2810,1110,963
2810,1110,963
2811,1110,963
2811,1110,963
2812,1110,964
2812,1110,964
2812,1111,964
2813,1111,964
2813,1111,964
2814,1111,964
2814,1111,964
2814,1111,965
2815,1112,965
2815,1112,965
2816,1112,965
2816,1112,965
2816,1112,965
2817,1112,965
2817,1112,966
2818,1113,966
2818,1113,966
2818,1113,966
2819,1113,966
2819,1113,966
2820,1113,966
2820,1114,966
2820,1114,967
2821,1114,967
2821,1114,967
2822,1114,967
2822,1114,967
2822,1115,967
2823,1115,967
2823,1115,968
2824,1115,968
2824,1115,968
2824,1115,968
2825,1115,968
2825,1116,968
2826,1116,968
2826,1116,969
2826,1116,969
2827,1116,969
2827,1116,969
2828,1117,969
2828,1117,969
2828,1117,969
2829,1117,969
2829,1117,970
2830,1117,970
2830,1118,970
2830,1118,970
2831,1118,970
2831,1118,970
2832,1118,970
2832,1118,971
2832,1118,971
2833,1119,971
2833,1119,971
2834,1119,971
2834,1119,971
2834,1119,971
2835,1119,972
2835,1120,972
2836,1120,972
2836,1120,972
2836,1120,972
2837,1120,972
2837,1120,972
2838,1121,973
2838,1121,973
2838,1121,973
2839,1121,973
2839,1121,973
2840,1121,973
2840,1121,973
2840,1122,973
2841,1122,974
2841,1122,974
2842,1122,974
2842,1122,974
2842,1122,974
2843,1123,974
2843,1123,974
2844,1123,975
2844,1123,975
2844,1123,975
2845,1123,975
2845,1124,975
2846,1124,975
2846,1124,975
2846,1124,976
2847,1124,976
2847,1124,976
2848,1124,976
2848,1125,976
2848,1125,976
2849,1125,976
2849,1125,976
2850,1125,977
2850,1125,977
2850,1126,977
2851,1126,977
2851,1126,977
2852,1126,977
2852,1126,977
2852,1126,978
2853,1127,978
2853,1127,978
2854,1127,978
2854,1127,978
2854,1127,978
2855,1127,978
2855,1127,979
2856,1128,979
2856,1128,979
2856,1128,979
2857,1128,979
2857,1128,979
2858,1128,979
2858,1129,979
2858,1129,980
2859,1129,980
2859,1129,980
2860,1129,980
2860,1129,980
2860,1130,980
2861,1130,980
2861,1130,981
2862,1130,981
2862,1130,981
2862,1130,981
2863,1130,981
2863,1131,981
2864,1131,981
2864,1131,982
2864,1131,982
2865,1131,982
2865,1131,982
2866,1132,982
2866,1132,982
2866,1132,982
2867,1132,983
2867,1132,983
2868,1132,983
2868,1133,983
2868,1133,983
2869,1133,983
2869,1133,983
2870,1133,983
2870,1133,984
2870,1133,984
2871,1134,984
2871,1134,984
2872,1134,984
2872,1134,984
2872,1134,984
2873,1134,985
2873,1135,985
2874,1135,985
2874,1135,985
2874,1135,985
2875,1135,985
2875,1135,985
2876,1136,986
2876,1136,986
2876,1136,986
2877,1136,986
2877,1136,986
2878,1136,986
2878,1136,986
2878,1137,986
2879,1137,987
2879,1137,987
2880,1137,987
2880,1137,987
2880,1137,987
2881,1138,987
2881,1138,987
2882,1138,988
2882,1138,988
2882,1138,988
2883,1138,988
2883,1139,988
2884,1139,988
2884,1139,988
2884,1139,989
2885,1139,989
2885,1139,989
2886,1139,989
2886,1140,989
2886,1140,989
2887,1140,989
2887,1140,990
2888,1140,990
2888,1140,990
2888,1141,990
2889,1141,990
2889,1141,990
2890,1141,990
2890,1141,990
2890,1141,991
2891,1142,991
2891,1142,991
2892,1142,991
2892,1142,991
2892,1142,991
2893,1142,991
2893,1142,992
2894,1143,992
2894,1143,992
2894,1143,992
2895,1143,992
2895,1143,992
2896,1143,992
2896,1144,993
2896,1144,993
2897,1144,993
2897,1144,993
2898,1144,993
2898,1144,993
2898,1145,993
2899,1145,993
2899,1145,994
2900,1145,994
2900,1145,994
2900,1145,994
2901,1145,994
2901,1146,994
2902,1146,994
2902,1146,995
2902,1146,995
2903,1146,995
2903,1146,995
2904,1147,995
2904,1147,995
2904,1147,995
2905,1147,996
2905,1147,996
2906,1147,996
2906,1148,996
2906,1148,996
2907,1148,996
2907,1148,996
2908,1148,996
2908,1148,997
2908,1148,997
2909,1149,997
2909,1149,997
2910,1149,997
2910,1149,997
2910,1149,997
2911,1149,998
2911,1150,998
2912,1150,998
2912,1150,998
2912,1150,998
2913,1150,998
2913,1150,998
2914,1151,999
2914,1151,999
2914,1151,999
2915,1151,999
2915,1151,999
2916,1151,999
2916,1151,999
2916,1152,1000
2917,1152,1000
2917,1152,1000
2918,1152,1000
2918,1152,1000
2918,1152,1000
2919,1153,1000
2919,1153,1000
2920,1153,1001
2920,1153,1001
2920,1153,1001
2921,1153,1001
2921,1154,1001
2922,1154,1001
2922,1154,1001
2922,1154,1002
2923,1154,1002
2923,1154,1002
2924,1154,1002
2924,1155,1002
2924,1155,1002
2925,1155,1002
2925,1155,1003
2926,1155,1003
2926,1155,1003
2926,1156,1003
2927,1156,1003
2927,1156,1003
2928,1156,1003
2928,1156,1003
2928,1156,1004
2929,1157,1004
2929,1157,1004
2930,1157,1004
2930,1157,1004
2930,1157,1004
2931,1157,1004
2931,1157,1005
2932,1158,1005
2932,1158,1005
2932,1158,1005
2933,1158,1005
2933,1158,1005
2934,1158,1005
2934,1159,1006
2934,1159,1006
2935,1159,1006
2935,1159,1006
2936,1159,1006
2936,1159,1006
2936,1160,1006
2937,1160,1007
2937,1160,1007
2938,1160,1007
2938,1160,1007
2938,1160,1007
2939,1160,1007
2939,1161,1007
2940,1161,1007
2940,1161,1008
2940,1161,1008
2941,1161,1008
2941,1161,1008
2942,1162,1008
2942,1162,1008
2942,1162,1008
2943,1162,1009
2943,1162,1009
2944,1162,1009
2944,1163,1009
2944,1163,1009
2945,1163,1009
2945,1163,1009
2946,1163,1010
2946,1163,1010
2946,1163,1010
2947,1164,1010
2947,1164,1010
2948,1164,1010
2948,1164,1010
2948,1164,1010
2949,1164,1011
2949,1165,1011
2950,1165,1011
2950,1165,1011
2950,1165,1011
2951,1165,1011
2951,1165,1011
2952,1166,1012
2952,1166,1012
2952,1166,1012
2953,1166,1012
2953,1166,1012
2954,1166,1012
2954,1166,1012
2954,1167,1013
2955,1167,1013
2955,1167,1013
2956,1167,1013
2956,1167,1013
2956,1167,1013
2957,1168,1013
2957,1168,1013
2958,1168,1014
2958,1168,1014
2958,1168,1014
2959,1168,1014
2959,1169,1014
2960,1169,1014
2960,1169,1014
2960,1169,1015
2961,1169,1015
2961,1169,1015
2962,1169,1015
2962,1170,1015
2962,1170,1015
2963,1170,1015
2963,1170,1016
2964,1170,1016
2964,1170,1016
2964,1171,1016
2965,1171,1016
2965,1171,1016
2966,1171,1016
2966,1171,1017
2966,1171,1017
2967,1172,1017
2967,1172,1017
2968,1172,1017
2968,1172,1017
2968,1172,1017
2969,1172,1017
2969,1172,1018
2970,1173,1018
2970,1173,1018
2970,1173,1018
2971,1173,1018
2971,1173,1018
2972,1173,1018
2972,1174,1019
2972,1174,1019
2973,1174,1019
2973,1174,1019
2974,1174,1019
2974,1174,1019
2974,1175,1019
2975,1175,1020
2975,1175,1020
2976,1175,1020
2976,1175,1020
2976,1175,1020
2977,1175,1020
2977,1176,1020
2978,1176,1020
2978,1176,1021
2978,1176,1021
2979,1176,1021
2979,1176,1021
2980,1177,1021
2980,1177,1021
2980,1177,1021
2981,1177,1022
2981,1177,1022
2982,1177,1022
2982,1178,1022
2982,1178,1022
2983,1178,1022
2983,1178,1022
2984,1178,1023
2984,1178,1023
2984,1178,1023
2985,1179,1023
2985,1179,1023
2986,1179,1023
2986,1179,1023
2986,1179,1024
2987,1179,1024
2987,1180,1024
2988,1180,1024
2988,1180,1024
2988,1180,1024
2989,1180,1024
2989,1180,1024
2990,1181,1025
2990,1181,1025
2990,1181,1025
2991,1181,1025
2991,1181,1025
2992,1181,1025
2992,1181,1025
2992,1182,1026
2993,1182,1026
2993,1182,1026
2994,1182,1026
2994,1182,1026
2994,1182,1026
2995,1183,1026
2995,1183,1027
2996,1183,1027
2996,1183,1027
2996,1183,1027
2997,1183,1027
2997,1184,1027
2998,1184,1027
2998,1184,1027
2998,1184,1028
2999,1184,1028
2999,1184,1028
3000,1184,1028
3000,1185,1028
3000,1185,1028
3001,1185,1028
3001,1185,1029
3002,1185,1029
3002,1185,1029
3002,1186,1029
3003,1186,1029
3003,1186,1029
3004,1186,1029
3004,1186,1030
3004,1186,1030
3005,1187,1030
3005,1187,1030
3006,1187,1030
3006,1187,1030
3006,1187,1030
3007,1187,1030
3007,1187,1031
3008,1188,1031
3008,1188,1031
3008,1188,1031
3009,1188,1031
3009,1188,1031
3010,1188,1031
3010,1189,1032
3010,1189,1032
3011,1189,1032
3011,1189,1032
3012,1189,1032
3012,1189,1032
3012,1190,1032
3013,1190,1033
3013,1190,1033
3014,1190,1033
3014,1190,1033
3014,1190,1033
3015,1190,1033
3015,1191,1033
3016,1191,1034
3016,1191,1034
3016,1191,1034
3017,1191,1034
3017,1191,1034
3018,1192,1034
3018,1192,1034
3018,1192,1034
3019,1192,1035
3019,1192,1035
3020,1192,1035
3020,1193,1035
3020,1193,1035
3021,1193,1035
3021,1193,1035
3022,1193,1036
3022,1193,1036
3022,1193,1036
3023,1194,1036
3023,1194,1036
3024,1194,1036
3024,1194,1036
3024,1194,1037
3025,1194,1037
3025,1195,1037
3026,1195,1037
3026,1195,1037
3026,1195,1037
3027,1195,1037
3027,1195,1037
3028,1196,1038
3028,1196,1038
3028,1196,1038
3029,1196,1038
3029,1196,1038
3030,1196,1038
3030,1196,1038
3030,1197,1039
3031,1197,1039
3031,1197,1039
3032,1197,1039
3032,1197,1039
3032,1197,1039
3033,1198,1039
3033,1198,1040
3034,1198,1040
3034,1198,1040
3034,1198,1040
3035,1198,1040
3035,1199,1040
3036,1199,1040
3036,1199,1041
3036,1199,1041
3037,1199,1041
3037,1199,1041
3038,1199,1041
3038,1200,1041
3038,1200,1041
3039,1200,1041
3039,1200,1042
3040,1200,1042
3040,1200,1042
3040,1201,1042
3041,1201,1042
3041,1201,1042
3042,1201,1042
3042,1201,1043
3042,1201,1043
3043,1202,1043
3043,1202,1043
3044,1202,1043
3044,1202,1043
3044,1202,1043
3045,1202,1044
3045,1202,1044
3046,1203,1044
3046,1203,1044
